Query_id	tax
total_9531037	k__Bacteria
total_9533971	k__Bacteria
total_9534506	k__Bacteria
total_953468	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9534754	k__Bacteria
total_953576	k__Bacteria
total_9536160	k__Bacteria
total_9536611	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9537386	k__Bacteria
total_9540400	k__Bacteria
total_9540530	k__Bacteria
total_954088	k__Bacteria
total_9542108	k__Bacteria
total_9543190	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9546976	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9547699	k__Bacteria;p__Cyanobacteria;c__Unclassified
total_9548456	k__Bacteria
total_9549316	k__Bacteria
total_9549892	Unclassified
total_9550093	k__Bacteria
total_9550402	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9551773	k__Eukaryota
total_9552293	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9553505	k__Bacteria
total_9553506	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales
total_9554209	Unclassified
total_9554404	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9554467	k__Bacteria
total_955461	k__Bacteria
total_9557044	k__Bacteria;p__Actinobacteria
total_9561501	k__Bacteria;p__Cyanobacteria;c__Unclassified
total_9561502	k__Bacteria;p__Cyanobacteria;c__Unclassified
total_9561503	k__Bacteria;p__Cyanobacteria;c__Unclassified
total_9561505	k__Bacteria;p__Cyanobacteria
total_9561506	k__Bacteria
total_9561694	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_9562447	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9563599	k__Bacteria;p__Actinobacteria
total_956371	k__Bacteria
total_956374	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Unclassified;g__Unclassified;s__Solirubrobacterales_bacterium_URHD0059
total_956375	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__Solirubrobacter_soli
total_956376	k__Bacteria;p__Actinobacteria
total_9563860	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_9564597	k__Bacteria
total_956473	k__Bacteria
total_956474	k__Bacteria
total_9565003	k__Bacteria
total_9565412	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9566170	k__Bacteria
total_95666	k__Bacteria
total_9570482	k__Bacteria
total_9570975	Unclassified
total_9571397	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_9571565	k__Archaea;p__Thaumarchaeota
total_9571796	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_957236	k__Bacteria;p__Proteobacteria
total_9576487	Unclassified
total_9576561	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9576562	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9576793	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_9578200	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9578674	k__Archaea;p__Thaumarchaeota
total_9578937	k__Bacteria
total_9579808	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9580542	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_9581199	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9581893	k__Bacteria;p__Proteobacteria
total_9583407	k__Bacteria;p__candidate_division_Zixibacteria;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__candidate_division_Zixibacteria_bacterium_SM23_73
total_958511	k__Bacteria
total_9585941	k__Bacteria
total_9585959	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9585963	k__Bacteria;p__Actinobacteria
total_9585968	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9585969	k__Bacteria
total_9585974	k__Bacteria;p__Actinobacteria
total_9587821	k__Bacteria
total_9588446	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9590304	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9591483	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9591521	k__Bacteria
total_9591608	k__Bacteria
total_959167	k__Bacteria
total_9592361	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9593412	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9593860	k__Bacteria;p__Actinobacteria
total_9596147	Unclassified
total_9596299	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
total_9596501	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9596840	k__Bacteria
total_9597773	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9598276	k__Bacteria
total_9598518	Unclassified
total_9598939	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9599801	k__Bacteria
total_9600408	Unclassified
total_9602350	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9602585	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9603721	k__Bacteria;p__Actinobacteria
total_960475	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9604896	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9608569	k__Bacteria;p__Actinobacteria
total_9609204	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_961031	k__Bacteria
total_9610380	k__Archaea;p__Thaumarchaeota
total_9613908	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9614013	k__Bacteria
total_9615091	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9615204	k__Bacteria
total_9615631	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_9618394	k__Bacteria
total_9622188	k__Archaea;p__Thaumarchaeota
total_962279	k__Bacteria;p__Proteobacteria
total_9623931	k__Bacteria
total_9624333	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_9624369	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9624969	k__Bacteria;p__Proteobacteria
total_9626752	k__Bacteria;p__Proteobacteria
total_9628799	Unclassified
total_9632211	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9632409	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_9633518	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9633758	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9633759	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9634375	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9635178	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9636317	k__Bacteria
total_9639955	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__Rubrobacter_aplysinae
total_9641840	k__Bacteria
total_9647314	k__Bacteria
total_9648626	k__Bacteria
total_9649776	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9650458	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9650459	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_965087	k__Bacteria
total_9651439	k__Bacteria
total_9651680	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9651953	k__Bacteria
total_965228	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9652369	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_965259	k__Bacteria
total_9654472	k__Bacteria
total_9655657	k__Bacteria
total_9657813	k__Bacteria
total_9658732	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_9660360	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_9661092	k__Bacteria
total_9662540	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
total_9662783	k__Bacteria
total_9663010	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9663885	k__Bacteria
total_9663886	k__Bacteria
total_9665211	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales
total_9666113	k__Bacteria;p__Actinobacteria
total_9667290	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_967281	k__Bacteria
total_9675157	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_967529	k__Bacteria
total_9678139	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9678455	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9680250	k__Bacteria
total_9680719	k__Bacteria
total_9680747	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_9681806	k__Bacteria
total_968288	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9683109	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9685467	k__Bacteria
total_9687463	k__Bacteria
total_9687464	k__Bacteria
total_9687465	k__Bacteria
total_9688271	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9688273	k__Bacteria
total_9689835	k__Bacteria;p__Proteobacteria
total_969168	k__Bacteria
total_9691699	k__Bacteria
total_9691700	k__Bacteria
total_9692233	k__Bacteria
total_9692637	Unclassified
total_9692973	Unclassified
total_9693853	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_9694339	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas_sp._URHD0057
total_9694719	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9695211	Unclassified
total_9696109	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9698822	k__Bacteria
total_9698974	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__Gemmatirosa_kalamazoonesis
total_970056	k__Bacteria
total_9701508	k__Bacteria
total_9702639	Unclassified
total_9702931	k__Bacteria
total_9703802	k__Bacteria
total_9704802	k__Bacteria
total_9704819	k__Bacteria
total_9707426	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_9708750	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_9708964	k__Bacteria
total_9709182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_9711164	k__Bacteria
total_9712515	k__Bacteria
total_9714468	k__Bacteria;p__Proteobacteria
total_9715295	Unclassified
total_9715803	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9716133	k__Bacteria;p__Proteobacteria
total_9716179	k__Bacteria
total_9716267	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_9717376	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_9720847	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9722394	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_972340	k__Bacteria;p__Proteobacteria
total_9725202	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_9727036	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9727683	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9729726	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9731045	k__Bacteria
total_9731286	k__Bacteria;p__Actinobacteria
total_9732173	k__Bacteria
total_973399	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_9734539	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9735125	Unclassified
total_9735495	k__Bacteria;p__Actinobacteria
total_973565	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9735877	Unclassified
total_9735922	k__Bacteria
total_9736176	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9738496	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9739980	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_9740949	k__Bacteria
total_9741281	k__Bacteria
total_9742638	k__Bacteria
total_9745874	k__Bacteria
total_9748728	k__Bacteria
total_9749275	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_9755635	k__Archaea;p__Thaumarchaeota
total_9755636	Unclassified
total_9756415	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9757106	k__Bacteria;p__Proteobacteria
total_976164	k__Eukaryota
total_9762509	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9762942	k__Bacteria
total_9764128	k__Archaea;p__Thaumarchaeota
total_9764212	k__Bacteria
total_9764381	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales
total_976577	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9767900	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_9768238	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_9770383	k__Bacteria;p__Proteobacteria
total_9774050	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_9774109	k__Bacteria;p__Actinobacteria
total_9775731	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9778182	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9778226	k__Bacteria
total_9781400	k__Archaea;p__Thaumarchaeota
total_9782351	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9784367	k__Bacteria
total_9786850	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_97882	k__Bacteria
total_9789859	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9791487	k__Bacteria
total_979400	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9796785	k__Bacteria;p__Bacteroidetes
total_9796872	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9797305	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_9801001	k__Bacteria
total_980127	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_9802802	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9803476	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_9803682	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9803709	k__Bacteria;p__Actinobacteria
total_9806243	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9806514	k__Bacteria
total_9807066	k__Bacteria
total_9807067	k__Bacteria
total_980844	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae
total_9808921	k__Bacteria
total_9809947	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9810751	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9811830	k__Bacteria;p__Proteobacteria
total_9811912	k__Bacteria
total_9812144	k__Bacteria;p__Proteobacteria
total_9813124	k__Bacteria
total_9813699	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_981470	k__Bacteria
total_9816731	k__Archaea;p__Thaumarchaeota
total_9816992	Unclassified
total_981782	k__Bacteria
total_9818414	Unclassified
total_982053	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_9820878	k__Bacteria
total_9823528	k__Bacteria;p__Proteobacteria
total_9824075	Unclassified
total_9826268	k__Bacteria
total_982697	k__Bacteria;p__Proteobacteria
total_9827371	k__Bacteria
total_9828330	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9834759	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales
total_9838979	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_984557	k__Bacteria
total_9845881	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae
total_9848800	k__Bacteria;p__Actinobacteria
total_9850271	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_98511	k__Archaea;p__Thaumarchaeota
total_9851748	Unclassified
total_9852106	k__Bacteria
total_9856032	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_985947	k__Bacteria
total_9860165	k__Bacteria
total_986297	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_986502	k__Bacteria
total_9867133	Unclassified
total_9867704	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_9870146	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_9871726	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales
total_9871813	k__Bacteria
total_9872303	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_9872304	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_9872348	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_9872699	k__Bacteria
total_9872873	k__Bacteria;p__Chloroflexi;c__Anaerolineae
total_9872935	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_9873632	k__Bacteria
total_9874456	k__Eukaryota
total_9875588	k__Bacteria;p__Proteobacteria
total_9876650	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_9876754	k__Bacteria
total_98769	k__Bacteria
total_987707	k__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales
total_9878948	k__Bacteria
total_9881347	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_9883924	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae
total_9886619	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_9887291	k__Bacteria
total_988760	k__Bacteria
total_9889675	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_989147	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_989209	k__Bacteria
total_989210	k__Bacteria
total_9894388	Unclassified
total_989525	k__Bacteria
total_9897659	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_989913	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_989914	k__Bacteria
