Query_id	tax
total_4934895	k__Bacteria;p__Proteobacteria
total_4935366	k__Bacteria
total_4935673	k__Bacteria
total_4935786	k__Bacteria
total_4935979	k__Bacteria
total_4936459	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4936573	k__Bacteria
total_4936574	Unclassified
total_4936594	k__Bacteria
total_4936998	k__Bacteria
total_4937000	k__Bacteria
total_4937001	k__Bacteria
total_4937003	k__Bacteria
total_4937184	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_4937185	k__Bacteria
total_4938533	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4939386	k__Bacteria
total_4939466	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4939618	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4940324	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4940621	k__Bacteria;p__Proteobacteria
total_4940731	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4941076	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4941522	k__Bacteria
total_4941760	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4941829	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_494208	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_4942208	Unclassified
total_4942263	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4942281	k__Bacteria
total_4942282	k__Bacteria
total_4942655	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4943176	k__Bacteria
total_4943178	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces
total_4943193	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4943436	k__Bacteria
total_4943523	k__Bacteria
total_4943716	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_4943798	k__Bacteria;p__Proteobacteria
total_4943977	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4944403	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_4944514	k__Bacteria
total_4944528	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4944791	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
total_4944978	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4945154	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4945348	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4945349	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae
total_4945351	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4946168	k__Bacteria
total_4946356	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4946863	k__Bacteria
total_4947075	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4947505	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4947523	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_4947579	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_494768	Unclassified
total_4948123	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4948264	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4948265	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4948427	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4948429	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4948430	k__Bacteria
total_494873	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_494874	k__Bacteria;p__Actinobacteria
total_4948997	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4950247	k__Bacteria
total_4950462	k__Bacteria
total_495155	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis_fribergensis
total_4951795	k__Bacteria
total_4952069	k__Bacteria
total_4952266	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_4952398	k__Bacteria
total_4952621	k__Bacteria
total_49527	k__Bacteria;p__Proteobacteria
total_4952951	k__Bacteria
total_4953069	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4953589	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_4954299	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_495432	k__Bacteria
total_4954345	k__Bacteria;p__Acidobacteria
total_4954350	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Unclassified;s__Acidobacteriaceae_bacterium_KBS_96
total_4954968	k__Bacteria
total_4954973	Unclassified
total_4955136	k__Bacteria
total_4955636	k__Bacteria
total_4956036	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4956080	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4956174	k__Bacteria
total_495667	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4956963	k__Bacteria
total_4956991	k__Bacteria
total_49572	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_495736	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_495738	k__Bacteria
total_4957571	k__Bacteria
total_4957746	k__Bacteria
total_4957767	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae
total_4957768	Unclassified
total_4957769	k__Bacteria
total_4957771	k__Bacteria
total_4957997	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales
total_4958300	k__Bacteria
total_4958343	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4958801	k__Bacteria
total_4959347	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4959348	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4959836	k__Bacteria;p__Actinobacteria
total_4960085	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4960368	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas_sp._URHD0057
total_4960443	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4960613	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4960653	k__Bacteria;p__Bacteroidetes
total_4960690	k__Bacteria
total_4960859	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_4960899	k__Bacteria
total_496096	k__Bacteria
total_496111	k__Bacteria
total_4961725	k__Bacteria
total_4961789	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Mizugakiibacter;s__Mizugakiibacter_sediminis
total_4961857	k__Bacteria
total_496189	k__Bacteria
total_4962003	k__Bacteria
total_4962191	k__Bacteria;p__Proteobacteria
total_4962869	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__Gemmatirosa_kalamazoonesis
total_4963163	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4963406	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_4963502	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_496365	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_496369	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4963781	k__Bacteria;p__Bacteroidetes
total_4964021	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_4964334	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4965415	k__Bacteria;p__Bacteroidetes
total_4965417	k__Bacteria
total_4965704	k__Bacteria
total_4965889	k__Bacteria;p__Proteobacteria
total_4967266	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_4967292	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4967293	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_4967380	k__Bacteria;p__Bacteroidetes
total_4967455	k__Bacteria
total_496752	k__Bacteria;p__Bacteroidetes
total_496813	k__Bacteria;p__Actinobacteria
total_496814	k__Bacteria
total_4968229	k__Bacteria
total_4968280	k__Bacteria;p__Bacteroidetes
total_4968340	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_4968497	k__Bacteria;p__Proteobacteria
total_4968546	k__Bacteria;p__Proteobacteria
total_4969153	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4969883	k__Bacteria
total_4970393	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4971227	k__Bacteria
total_4971237	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_49715	k__Bacteria
total_4971953	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae
total_4972746	k__Bacteria;p__Bacteroidetes
total_4973076	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_4973159	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4974186	k__Bacteria
total_4974187	k__Bacteria
total_4974556	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_4974557	k__Bacteria;p__Proteobacteria
total_4975082	k__Bacteria;p__Actinobacteria
total_4975494	k__Bacteria;p__Proteobacteria
total_497556	k__Bacteria
total_4975605	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4975748	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4977005	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4977158	k__Bacteria
total_4977439	k__Bacteria
total_4977440	k__Bacteria
total_4978995	k__Bacteria;p__Bacteroidetes
total_4979952	k__Bacteria
total_4980473	k__Bacteria
total_4980474	k__Bacteria
total_4980516	k__Bacteria
total_4980957	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4981032	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4981209	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4981865	k__Bacteria
total_4981978	k__Bacteria
total_4982104	k__Bacteria
total_4982240	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4982241	k__Bacteria;p__Actinobacteria
total_4982397	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_498251	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_4983066	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4983268	k__Bacteria
total_4983947	k__Bacteria;p__Proteobacteria
total_4983948	k__Bacteria;p__Proteobacteria
total_498401	Unclassified
total_4984254	k__Bacteria
total_4984604	k__Bacteria
total_4984731	Unclassified
total_4984991	k__Bacteria
total_4985010	k__Bacteria
total_4985011	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4985014	k__Bacteria
total_4985632	k__Bacteria
total_4985649	k__Bacteria
total_4985745	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4985829	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae
total_4985854	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4986212	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4986811	k__Bacteria
total_4987311	k__Bacteria
total_4987474	k__Bacteria
total_4987760	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_498800	k__Bacteria
total_4988035	Unclassified
total_4988038	k__Bacteria
total_4988039	k__Bacteria
total_4988057	k__Bacteria;p__Proteobacteria
total_4988440	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4988782	k__Bacteria;p__Actinobacteria
total_4989253	k__Bacteria
total_4989537	k__Bacteria
total_4990612	k__Bacteria;p__Bacteroidetes
total_4990956	k__Bacteria
total_4990959	k__Bacteria
total_4990960	k__Bacteria
total_4991008	k__Bacteria
total_4991155	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4991158	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4991162	k__Bacteria
total_4991164	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces
total_4991165	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae
total_4991168	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4991319	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4991320	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4991397	k__Bacteria
total_4991656	k__Bacteria
total_4991659	k__Bacteria
total_4991662	k__Bacteria
total_4991768	k__Bacteria
total_4991794	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae
total_4991931	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_499199	k__Bacteria
total_499202	k__Bacteria;p__Acidobacteria
total_499203	k__Bacteria
total_4992092	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4992094	k__Bacteria;p__Proteobacteria
total_4992117	k__Bacteria
total_4992191	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4992314	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4992346	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4992761	k__Bacteria;p__Proteobacteria
total_4993381	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4993519	k__Bacteria
total_4994	k__Bacteria
total_4994199	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4994396	k__Bacteria
total_4994807	k__Bacteria;p__Proteobacteria
total_4995022	k__Bacteria
total_4995557	k__Bacteria
total_4995558	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_4996113	k__Bacteria
total_4996203	k__Bacteria
total_4996546	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_499682	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_4996988	k__Bacteria
total_4996989	k__Bacteria
total_4996990	k__Bacteria
total_4996992	Unclassified
total_4997044	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4997307	Unclassified
total_4997359	k__Bacteria
total_4997459	k__Bacteria;p__Proteobacteria
total_4997695	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_499794	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_4998362	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_4998642	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_4998817	k__Bacteria
total_4999219	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_5000179	k__Bacteria
total_50019	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_5002106	k__Bacteria
total_5002315	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_5002413	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_5002897	k__Bacteria;p__Proteobacteria
total_5002936	k__Bacteria;p__Bacteroidetes
total_5003493	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_5003642	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
total_500371	k__Bacteria
total_5003960	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_5003961	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_5004056	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_5004162	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_5004505	k__Bacteria;p__Acidobacteria
total_5004551	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_5004606	k__Bacteria
total_5005447	k__Bacteria
total_5005541	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_5006484	k__Bacteria
total_5006663	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_5006867	k__Bacteria
total_5007389	k__Bacteria
total_5007390	k__Bacteria
total_5008181	k__Bacteria
total_5008244	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_5008525	k__Bacteria
total_500855	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_5008911	k__Bacteria
total_5009037	k__Bacteria
total_5009038	Unclassified
total_500961	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_5009804	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_5010198	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_5010488	k__Bacteria
total_5011124	k__Bacteria
total_5011412	k__Bacteria;p__Proteobacteria
total_5011532	k__Bacteria
total_5011564	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_5012321	k__Bacteria
total_5012554	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_5012592	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_5013176	k__Bacteria
total_5013418	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_5013442	k__Bacteria
total_5013706	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_5014056	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_5014109	k__Bacteria;p__Actinobacteria
total_5014252	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_5014582	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_501482	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_501483	k__Bacteria;p__Proteobacteria
total_5014941	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_5015088	k__Bacteria
total_5015089	k__Bacteria
total_5015090	k__Bacteria
total_501590	k__Bacteria
total_5016239	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_5016242	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_5016249	k__Bacteria
total_5016250	k__Bacteria
total_501649	k__Bacteria
total_501749	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_5017875	k__Bacteria;p__Proteobacteria
total_5018230	k__Bacteria
total_5018306	k__Bacteria;p__Proteobacteria
total_5019204	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
